helada;frost;frost
helado;frosty;frosti
helado;ice cold ;ais kould
helado;ice cream ;ais krim
helecho;fern;fern
hélice;propeller;prepeler
helicóptero;helicopter;helekapter
helio;helium;hiliem
helipuerto;heliport;heleport
hematófago;bloodsucker;bladsaker
hemisferio;hemisphere;hemesfir
hemofilia;hemophilia;himefilie
hemoglobina;hemoglobin;himeglouben
hemorragia;hemorrhage;hemeridg
hemorroide;hemorrhoid;hemeroid
hender;cleave;kliv
hender;split;split
hendidura;rift;rift
heno;hay;hei
hepatitis;hepatitis;hepetaites
heptágono;heptagon;heptegan
heráldica;heraldry;hereldri
heráldico;heraldic;heraeldik
heraldo;herald;hereld
herbicida;herbicide;herbesaid
herbívoro;herbivore;herbevor
hercio;hertz;herts
hercúleo;herculean;herkelien
heredar;inherit;inheret
heredera;heiress;eres
heredero;heir;er
hereditario;hereditary;heredeteri
hereje;heretic;heretik
herejía;heresy;heresi
herencia;heredity;heredeti
herencia;heritage;heretidg
herencia;inheritance;inheretens
herencia;legacy;legesi
herida;wound;wund
herido;hurt;hert
herir;injure;indger
hermafrodita;hermaphrodite;hermaefredait
hermana;sister;sister
hermano;brother;brater
hermano/a;sibling;siblin
hermético;airtight;ertait
hermoso;beautiful;bjutefel
hermosura;loveliness;laverlines
hernia;hernia;hernie
héroe;hero;hirou
heroico;heroic;hirouik
heroína;heroin;herouen
heroína ;heroine;herouin
heroísmo;heroism;herouizem
herpes;herpes;herpiz
herpes;shingles;singelz
herradura;horseshoe;horsu
herramienta;tool;tul
herrero;balcksmith;blaeksmit
herrero;smith;smio
heterogéneo;heterogenous;heteredinies
heterogéneo;miscellaneous;miseleines
heterogéneo;motley;matli
heterosexual;heterosexual;heterousekuel
heurístico;heuristic;huristik
hexágono;hexagon;heksegan
hibisco;hibiscus;haibiskes
hibridación;hybridization;haibredezeisen
hibrido;half breed;haefbrid
hibrido;hybrid;haibred
hidrante;hydrant;haidrent
hidratante;moisturizing;moisturaisin
hidrato;hydrate;haidreit
hidráulica;hydraulics;haidroliks
hidráulico;hydraulic;haidrolik
hidroavión;seaplane;simiplein
hidrocarburo;hydrocarbon;haidrokarben
hidrodinámica;hydrodynamics;haidrodainaemiks
hidroeléctrico;hydroelectric;haidrouilektrik
hidrofobia;hydrophobia;haidrefoubie
hidrogeno;hydrogen;haidredgen
hidrólisis;hydrolysis;haidralises
hidropesía;dropsy;drapsi
hidroplano;hydroplane;haidreplein
hidroponía;hydroponics;haidre paniks
hidroterapia;hydrotherapy;haidrouterapi
hidróxido;hydroxide;haidraksaid
hiedra;ivy;aivi
hielo;ice;ais
hiena;hyena;haines
hierba;grass;graes
hierro;iron;aiern
hierva;herb;erb
hígado;liver;liver
higiene;hygiene;haidzin
higiénico;hygienic;haidgienik
higo;fig;fig
hija;daughter;doter
hijastro;stepchild;steptsaild
hijo;son;san
hilado;spinning;spinin
hilandero;spinner;spiner
hilaridad;hilarity;hilaereti
hilas;lint;lint
hilera;row;rou
hilo;thread;ored
hilo;floss;flas
hilo;linen;linen
hilo;yarn;jarn
hilvanar;baste;beist
himen;hymen;haimen
himno;anthem;aenoem
himno;paean;pien
himno;resessional;risesenel
hinchado;bloated;blouted
hinchado;swollen;swoulen
hinchar;swell;swel
hinchazón;swelling;swelin
hinojo;fennel;fenel
hipérbola;hyperbola;haiperbele
hipérbole;hyperbole;haiperbeli
hiperenlace;hyperlink;haiperlink
hipersónico;hypersonic;haiper sanik
hipertensión;hypertension;haiper tentsen
hipertexto;hypertext;haiper tekst
hipnosis;hypnosis;hipnouses
hipnótico;hypnotic;hipnatik
hipnotismo;hypnotism;hipnetizem
hipnotizar;hypnotize;hipnetaiz
hipnotizar;mesmerize;mezmeraiz
hipo;hiccup;hikup
hipocondría;hypochondria;haipoukandrie
hipocresía;hypocrisy;hipakresi
hipocresía;cant;kaent
hipócrita;hypocrite;hipekrit
hipócrita;hypocritical;hipekritikel
hipodérmico;hypodermic;haipedermik
hipódromo;hippodrome;hipedroum
hipódromo;racecourse;reiskors
hipogloso;halibut;haelebet
hipoglucemia;hypoglycemia;haipeglaisimie
hipopótamo;hippopotamus;hipepatemes
hipoteca;mortgage;morgidz
hipotenusa;hypotenuse;haipatenus
hipótesis;hypothesis;haipateses
hipotético;hypothetical;haipetetikel
hippy;hippie;hipi
hiriente;hurtful;hertfel
hispano;hispanic;hizpaenik
histamina;histamine;histemin
histerectomía;hysterectomy;histerektemi
histeria;hysteria;histerie
histeria;hysterics;histeriks
histérico;hysterical;histerikel
historia ;history;histeri
historiador;historian;historien
histórico;historic;historik
histriónico;histrionic;histrianik
hito;signpost;sainpoust
hocico;muzzle;mazel
hocico;snout;snaut
hockey;hockey;haki
hogar;fire side;fair said
hogar;hearth;hart
hogar ;household;haus hould
hogareño;homelike;haumlaik
hogaza;loaf;louf
hoguera;campfire;kaemp fair
hoja;sheet;sit
hoja;leaf;lif
hoja;blade;bleid
hojalatero;tinsmith;tinsmio
hojear;rifle;rifel
hola;hello;helou
hola;billow;bilou
holandés;dutch;dats
holgazán;slothful;sloofel
holgazán;wastrel;weistrel
holgazanear;loiter;loiter
holgazanear;laze;lriz
holismo;holism;houlizem
holístico;holistic;houlistik
hollín;soot;sut
holograma;hologram;hale graem
hombre;man;maen
hombre;men;men
hombro;shoulder;soulder
homenaje;homage;hamidg
homenaje;obeisance;oubeisens
homenaje;testimonial;testemouniel
homeopatía;homeopathy;haumi apeti
homicidio;homicide;hamesaid
homogeneizar;homogenize;hemadenaiz
homogéneo;homogeneous;hemadenes
homologo;counterpart;kaunterpart
homónimo;homonym;hamenim
homosexual;homosexual;houme sekuel
hondo;deepen;dipen
hondonada;dell;del
hongo;mushroom;masrum
hongo;fungus;funges
honor;honor;aner
honorable;honorable;anerebel
honorario;honorary;anereri
honorarios;fee;fi
honradez;honesty;anesti
honrado;honest;anest
hora-hombre;manhour;maenaur
horario;schedule;skedzul
horca;gallows;gaelouz
horca;pitchfork;pitsfork
horizontal;horizontal;horezantel
horizonte;horizon;heraizen
hormiga;ant;aent
hormiguero;anthill;aenthil
hormona;hormone;hormoun
hornear;bake;beik
hornilla;burner;burner
hornillo;stove;stouv
horno;oven;aven
horno;kiln;kiln
horno;fur nace;fernes
horóscopo;horoscope;horeskoup
horquilla;hairpin;herpin
horrible;horrible;horebel
horrible;awful;ewofel
horrible;ghastly;gaestli
horrible;hideous;hidies
horrible;horrid;hored
horripilante;gruesome;grusem
horror;horror;horer
horrorizado;aghast;egaest
horrorizar;horrify;horefai
horroroso;dreadful;dredfol
hortensia;hydrangea;haidreinde
horticultura;horticulture;hortekultser
hosco;surly;serli
hospedaje;accommodation;ekamedeifen
hospital;hospital;haspitel
hospitalario;hospitable;haspitebel
hospitalidad;hospitality;haspetaeleti
hospitalizar;hospitalize;haspitelaiz
hostil;hostile;hastel
hostilidad;hostility;hastileti
hostilizar;harry;haeri
hotel;hotel;houtel
hoy;today;tedei
hoyuelo;dimple;dimpel
hoz;sickle;sikel
hueco;hollow;halou
huelga;strike;straik
huelga;walkout;wokaut
huella ;foot print;fut print
huérfano;orphan;orfen
huerto;orchard;ortserd
hueso;bone;boun
huésped;guest;gest
huésped;houseguest;haus gest
huésped;boarder;border
huesudo;rawboned;robound
huevas;roe;rou
huevo;egg;eg
huevón;twat;twat
huir;flee;fli
hule;oilcloth;oilklco
hule;oilskin;oilskin
humanamente;humanly;humaenli
humanidad;humanity;humaeneti
humanidad;mankind;maenkaind
humanismo;humanism;humenizem
humanitario;humane;hu mein
humanitario;humanitarian;humaeneterien
humano;human;humen
humeante;smoky;smouki
humectante;moisturizer;moisserizer
humedad;humidity;humedmideti
humedad;moisture;moistser
humedecer;dampen;daempen
humedecer;humidify;humedfai
humedecer;moisten;moisen
húmedo;damp;daemp
húmedo;humid;humed
húmedo;moist;moist
humidificador;humidifier;humidefaier
humilde;humble;humbel
humilde;lowly;louli
humildemente;humbly;humbli
humillación;indignity;indigneti
humillarse;abase;e´beis
humillarse;grovel;gravel
humo;smoke;smouk
humo;fume;fum
humor;humor;humer
humor;mood;mud
humorista;cartoonist;kartunest
humorista;comedian;kemidien
humorista;humorist;humerest
humos;humus;humes
hundido;sunk;sank
hundido;sunken;sanken
hundimiento;sag;saeg
húngaro;hungarian;hungerien
huracán;hurricane;herekein
hurgar;delve;delv
hurí;houri;huri
hurón;ferret;feret
hurra;cheer;sir
hurra;hurrah;hurora
hurra;whoopee;wupi
hurtar;pilfer;pilfer
hurtar;purloin;perloin
hurto;larceny;larseni
húsar;hussar;hezar
husmear;pry;prai
huso;spindle;spindel
i;i;ai
ibérico;iberian;aibirien
icono;icon;aikan
iconoclasta ;iconoclast;ai kaneklaest
ictericia;jaundice;dzondes
ictiología;ichthylogy;ikoieladzi
idea;idea;aidie
ideal;ideal;aidiel
idealismo;idealism;aizem
idealista;idealist;aiest
idealizar;idealize;aidielaiz
idear;devise;divaiz
idéntico;identical;aidentikel
identificación;identification;aidentefekeisen
identificar;identity;aidenteti
ideograma;ideogram;idiegraem
ideología;ideology;aidialedzi
idilio;idyl;aidel
idioma;language;laengues
idiomático;idiomatic;idiemaetik
idiosincrasia;idiosyncrasy;idiesinkresi
idiota;idiot;idiet
idiota;moron;moran
idiotez;idiocy;idiesi
idolatra;idolater;aidaleter
idolatrar;idolize;aidelaiz
idolatría;idolatry;aidaletri
ídolo;idol;aidel
iglesia;church;serts
iglú;igloo;iglu
ígneo;igneous;ignies
ignición;ignition;ignifen
ignominia;ignominious;ignemini
ignominioso;inglorious;inglories
ignorante;benighted;binaited
ignorante;ignorant;ignrent
ignorante;philistine;filestin
ignorante;unaware;anewer
ignorar;disregard;disrigard
igual;equal;ikwel
igual a otro;coequal;kouikwel
igualar;equalize;ikwelaiz
igualdad;equality;ikwaleti
igualitario;egalitarian;igaeleterien
iguana;iguana;igwame
ilegal;illegal;iligel
ilegal;underthecounter;andekaunter
ilegal;unlawful;anlofel
ilegible;illegible;iledzebel
ilegitimo;illegitimate;ilidzitemet
ileso;unharmed;anharmd
ileso;uninjured;anindzerd
ileso;unscathed;anskeidd
ilícito;illicit;iliset
ilimitado;boundless;baundles
ilimitado;limitless;limetles
ilimitado;unbounded;anbaunded
ilimitado;unlimited;anlimited
ilógico;il-logical;iladzikel
iluminar;brighten;braiten
iluminar;illuminate;ilumeneit
iluminar;lighthen;laiten
ilusión;illusion;iluzen
ilusorio;delusive;dilusiv
ilusorio;illusory;iluseri
ilustración;illustration;ilestreisen
ilustrador;illustrator;ilustreiter
ilustrar;enlighten;inlaiten
ilustrar;illustrate;ilestreit
ilustrativo;illustrative;ilustretiv
ilustre;illustrious;llustries
imagen;image;imidg
imágenes;imagery;imidgri
imaginable;conceivable;kensivebel
imaginable;imaginable;imaedgenebel
imaginación;figment;figment
imaginación;imagination;imaedgeneisen
imaginar;imagine;imayin
imaginar;visualize;vizuelaiz
imaginario;imaginary;imaedgeneri
imaginarse;imagine;imaedgen
imaginativo;fanciful;faensifel
imaginativo;imaginative;imaefgenetiv
imán;magnet;maegnet
imán;imam;iamm
imbécil;dolt;doult
imbécil;half-wit;haefwit
imbécil;imbecile;imbesel
imberbe;beardless;birdles
imbuir;imbue;imbu
imitación;mimicry;mimikri
imitación;imitation;imeteisen
imitado;mimicked;mimiked
imitador;imitator;imeteiter
imitar;imitate;imeteit
imitar;impersonate;imperseneit
imitar;mimic;mimik
imitativo;imitative;imeteitiv
impaciencia;impatience;impeisens
impaciente;impatient;impeisent
impacto;impact;impaekt
impar;odd;ad
imparcial;evenhanded;ivenhaended
imparcial;impartial;imparsel
imparcial;unbiased;anbaiest
imparcialidad;fairness;fer nes
impartir;impart;impart
impasible;impassive;impaesiv
impasible;stolid;staled
impasible;unmoved;anmuvd
impecable;impeccable;impekebel
impecable;faultless;falcles
impedir;fore stall;fer stel
impedir;impede;impid
impedir;prevent;privent
impeler;propel;prepel
impenetrable;impregnable;impregnebel
imperativo;imperative;imperetiv
imperceptible;imperceptible;imperseptebel
imperdonable;unpardonable;anpardenebel
imperecedero;undying;andaiin
imperfección;imperishable;imperisebel
imperfección;imperfection;imperfeksen
imperfecto;blemish;blemis
imperial;imperfect;imperfikt
imperialismo;imperial;impiriel
imperio;imperialism;impirielizem
imperioso;empire;empair
imperecedero;imperious;imperies
impermeable;impermeable;impermiebel
impermeable;impervious;impervies
impermeable;mackintosh;maekentas
impermeable;raincoat;reinkout
impermeable;rainproof;reinpruf
impermeable;waterproof;woterpruf
impermeable;weatherproof;wederpruf
impersonal;impersonal;impersenel
impertérrito;undaunted;andonted
impertinencia;impertinence;impertenens
impertinencia;sauciness;soserines
impertinente;impertinent;impertent
impertinente;presumptuous;prizamptsues
impertinente;sassy;saesi
impertinente;saucy;soseri
impertinente;pert;pert
ímpetu;elan;eilan
impío;god less;gadles
impío;impious;impies
impío;ungodly;angadli
implacable;implacable;implaekebel
implacable;relentless;rilentles
implicar;entail;inteil
implícito;implicit;impliset
implícito;understood;anderstud
implorar;implore;implor
implosionar;implode;implod
implume;unfledged;anfledzd
imponente;imposing;impouzin
imponer;compel;kemel
imponer;foist;feist
imponer;impose;impouz
imponer;levy;levi
imponer;obtrude;ebtrud
importación;importation;importeisen
importador;importer;importer
importancia;importance;importens
importancia;significance;signifikens
importante;goodly;gudli
importante;important;importent
importante;significant;signifikent
importantísimo;allimportant;olimportent
importar;import;import
importunar;intrude;intrud
importunar;pester;pester
importuno;importunate;importsen
imposibilidad;impossibility;impasebileti
imposible;impossible;impasebel
imposición;imposition;impezisen
impostor;impostor;impaster
impotencia;helplessness;helpnes
impotencia;impotence;impetens
impotente;impotent;impotent
impotente;powerless;pauerles
impracticable;impracticable;impraektikebel
imprecación;impracation;imprikeisen
impreciso;imprecise;imprisais
impregnar;impregnate;impregnet
impregnar;permeate;permeit
imprenta;printing;printin
impresión;impression;impresen
impresión ;hard copy;hard kapi
impresionar;impress;impres
impresionismo;impressionism;impresenizem
impresor;printer;printer
impresora;printer;printer
imprevisible;unpredictable;anpridiktebel
imprevisor;improvident;impruvdent
imprevisto;sudden;saden
imprevisto;unforeseen;anfersen
imprimir;imprint;imprint
improbable;improbable;imprabebel
improbable;unlikely;anlaikli
improductivo;unproductive;anpredaktiv
improductivo;unprofitable;anprafebetel
impropio;unbecoming;anbikamin
impropio;unseemly;ansimli
improvisación ;adlib;aedlib
improvisada;extempore;ikstemperi
improvisado;extemporaneous;ekstempereinies
improvisado;impromptu;impramptu
improvisado;rough and ready;rafenredi
improvisado;unprepared;anpriperd
improvisado;makeshift;meiksift
improvisar;extemporize;ikstemperaiz
improvisar;improvise;imprevaiz
imprudencia;imprudence;imprudens
imprudencia;rashness;raesnes
imprudencia;recklessness;reklesnes
imprudente;imprudent;imprudent
imprudente;incautious;inkoses
imprudente;reckless;rekles
imprudente;unwise;anwaiz
impublicable;unprintable;anprintebel
impuesto;tax;taeks
impuestos;taxation;taekseisen
impulsivo;impetuous;impetsues
impulsivo;impulsive;impulsiv
impulso;cue;ku
impulso;impetus;impetes
impulso;impulse;impuls
impulso;lift;lift
impunidad;impunity;impuneti
impureza;impurity;impureti
impuro;impure;impur
imputación;imputation;impeteisen
imputar;impute;imput
inacabado;unfinshed;anfinist
inaccesible;inaccessible;iniksesebel
inacción;inactive;inaeksen
inaceptable;unacceptable;anekseptebel
inactividad;idleness;aidelnes
inactividad;inactivity;inaektiveti
inactividad;quiescence;kwaiesens
inadaptación;maladjustment;maelaedzastment
inadecuado;inadequate;inaedikwet
inadecuado;unsuitable;ansutebel
inadvertido;unnoticed;annoutest
inadvertido;unobserved;anebzervd
inauguración;wireless;wairles
inaugurar;inalienable;ineilenebel
inalámbrico;changeless;seindgles
inalienable;unalterable;anolterebel
inalterable;immovable;imuvebel
inalterable;inanimate;inaenemet
inamovible;irrevocable;irevekebel
inanimado;inapplicable;inaeplikebel
inapelable;invaluable;invaeluebel
inaplicable;priceless;praisles
inapreciable;incongruous;inkangrues
inapreciable;inarticulate;inartikelet
inapropiado;unheardof;anherd
inarticulado;unprecedented;anpresedented
inaudito;inauguration;inegereisen
inaudito;inaugural;inogerel
inaugural;inaugurate;inegureit
incalculable;immeasurable;imezerebel
incalculable;incalculable;inkaelkelebel
incandescencia;incandescence;inkendesens
incandescente;incandescent;inkendesent
incansable;tireless;tarles
incapacidad;inability;inebileti
incapacidad;incapacity;inkepaeseti
incapacitar;incapacitate;inkeipaeseteit
incapaz;incapable;inkeipebel
incapaz;unable;aneibel
incautación;seizure;sizer
incautar;impound;impaund
incauto;dupe;dup
incauto;unwary;anweri
incendiario;arsonist;arsenest
incendiario;incendiary;insendieri
incendio;fire;fair
incensario;censer;senser
incentivación;enticement;intaisment
incentivo;incentive;insentiv
incentivo;inducement;indusment
incentivos;blandishments;blaendisment
incertidumbre;uncertainty;ansertenti
incesante;cease less;sisles
incesto;incest;insest
incidente;incident;insedent
incienso;frankincense;fraenken sens
incierto;iffy;ifi
incierto;un;en
incierto;uncertain;anserten
incinerador;incinerator;insinereiter
incinerar;cremate;krimeit
incinerar;incinerate;insinereit
incipiente;incipient;insipient
incisión;incision;incizen
incisivo;incisive;insaisiv
incisivo;trenchant;trentsent
incitar;incite;insait
inclemente;inclement;inklement
inclinación;inclination;inkleneisen
inclinación;slant;slaent
inclinación;slope;sloup
inclinar;incline;inklain
inclinar;tilt;tilt
incluir;include;inklud
inclusive;inclusive;inklusiv
incluso;even;iven
incoherente;incoherent;inkouhirent
incoherente;inconsistent;inkansistent
incoherente;scrappy;skraepi
incoloro;colorless;kulerles
incombustible;fireproof;fair pruf
incomodidad;discomfort;diskamfert
incomodidad;inconvenience;inkencinens
incomodo;uncomfortable;ankamftebel
incomparable;incomparable;imkumperebel
incomparable;matchless;maetsles
incompleto;incomplete;inkemplit
incomprensible;incomprehensible;inkamprihensebel
inconcebible;inconceivable;inkensivebel
inconcebible;unthinkable;anoinkebel
inconcluyente;inconclusive;inkenklusiv
incondicional;stanch;stonts
incondicional;unconditional;ankendisenel
incondicional;votary;vouteri
inconformista;maverick;maeverik
inconformista;nonconformist;nankenformest
inconfundible;unmistakable;anmisteikebel
inconsciente;heedless;hidles
inconsciente;insensible;insensebel
inconsciente;senseless;sensles
inconsciente;unconscious;ankantses
inconsolable;inconsolable;inkansoulebel
inconstante;inconstant;inkenstent
inconstitucional;unconstitutional;ankanstetusenel
incontables;countless;kauntles
incontinente;incontinent;inkantenent
inconveniente;drawback;drobaek
incorporación;incorporation;inkorpereisen
incorporado;builtin;biltin
incorporar;incorporate;inkorpereit
incorpóreo;disembodied;disembadid
incorrección;impropriety;imprepraieti
incorrecto;improper;impraper
incorrecto;incorrect;inkerekt
incorregible;incorrigible;inkeredebel
incorruptible;incorruptible;inkeruptebel
incredulidad;disbelief;disbilif
incredulidad;incredulous;inkredeles
incrédulo;unbeliever;anbeliver
increíble;incredible;inkredebel
increíble;unbelievable;anbelivebel
incremento;increment;inkrement
incriminar;incriminate;inkrimeneit
incruento;bloodless;bladless
incrustación;inlay;inlei
incubadora;incubator;inkebeiter
incubar;incubate;inkebeit
inculcar;implant;implaent
inculcar;inculcate;inkulkeit
inculcar;instill;instil
incumplir;behoove;bihuv
incumplir;infringe;infrindz
incumplir;renege;rinig
incurable;incurable;inkerkurebel
incurrir ;incur;inker
incursión;foray;ferei
incursión;incursion;inkerzen
indecencia;indecency;indisensi
indecente;indecent;indisent
indecible;unspeakable;anspikebel
indecisión;indecision;indisizen
indeciso;ditherer;diterar
indeciso;indecisive;indisaisiv
indeciso;irresolute;irezelut
indecoroso;indecorous;indkeres
indecoroso;untoward;antouerd
indefectible;infallibe;infae.ebel
indefenso;helpless;help les 
indefinido;indefinite;indefenet
indefinido;nondescript;nandiskript
indeleble;indelible;indelebel
indelicado;indelicate;indeleket
indemnizar;indemnify;indemnifai
independencia;independence;independens
independiente;independent;independent
independiente;mugwump;magiwamp
independiente;selfreliant;selfrilaient
indescriptible;indescribable;indiskraibebel
indeseable;unwanted;anwanted
indestructible;indestructible;indestruktebel
indeterminado;indeterminate;indetermenet
indicación;indication;indekeisen
indicación;intimation;intemeisen
indicador;indicator;indekeiter
indicador;pointer;pointer
indicar;indicate;indekeit
indicativo;indicative;indiketiv
índice;incidence;insedens
índice;index;indeks
índices;indices;indekses
indiferencia;indifference;indifrens
indiferente;indifferent;indiferent
indiferente;uncaring;ankerin
indiferente;uninterested;anintrested
indigencia;destitution;destetusen
indigente;destitute;destetut
indigente;pauper;poper
indigestión;indigestion;indestsen
indignado;indignation;indignent
indignar;incense;insens
indigno;unworthy;anwerdi
índigo;indigo;indigou
indio;indian;indien
indirecta;hint;hint
indirecta;innuendo;inuendou
indirecto;indirect;inderekt
indirecto;roundabout;raundebaut
indirecto;tenuous;tenjues
indirecto;vicarious;vaikeries
indisciplinado;unruly;anruli
indiscreción;indiscretion;indiskresen
indiscreto;indiscreet;indiskrit
indiscreto;tactless;taektles
indiscriminado;indiscriminate;indiskrimenet
indiscutible;indisputable;indisputebel
indiscutible;unquestionable;ankwestsenebel
indispensable;indispensable;indispensebel
indispuesto;indisposed;indispouzd
indistinto;indistinct;indistinkt
individual;individual;individuel
individual;single;singel
individualidad;individuality;individuelaeleti
individualismo;individualism;individuelizem
individualmente;individually;individueleli
individualmente;singly;singli
indización;indexation;indeksasen
indoeuropeo;indoeropean;indoujurepien
índole;tenor;tener
indolencia;indolence;indelens
indolente;indolent;indelent
indoloro;painless;peinles
indomable;indomitable;indometebel
inducir;induce;indus
inductancia;inductance;induksen
indudable;indubitable;indubetebel
indudablemente;undoubtedly;andautedli
indulgencia;indulgence;indulgzens
indulgente;forgiving;fergin
indulgente;indulgent;indulgent
indulgente;lenient;lenonient
indultar;reprieve;ripriv
industrial;industrial;industriel
industrial;industrialist;industrielest
industrial;manufacturing;maenjeserin
industrializar;industrialize;industruelaiz
inédito;unpublished;anpablist
inefable;ineffable;inefebel
ineficaz;ineffective;inefektiv
ineficiente;inefficient;inefisent
inelegible;ineligible;ineledgebel
inepto;inept;inept
inequitativo;inequitable;ineketebel
inequívoco;unequivocal;anikwivekel
inercia;inertia;inerse
inerte;inert;inert
inescrupuloso;unscrupulous;anskrupjules
inescrutable;inscrutable;ineskrutebel
inesperado;unexpected;anikspekted
inestabilidad;instabillity;instebileti
inestable;topheavy;taphevi
inestable;unstable;ansteibel
inestable;unsteady;anstedi
inestimable;inestimable;inestemebel
inevitable;inevitable;inevetebel
inevitable;unavoidable;anevoidebel
inexactitud;inaccuracy;inaekeresi
inexacto;inaccurate;inaekeret
inexacto;inexact;inizaekt
inexcusable;indefensible;indifensebel
inexcusable;inescusable;inizaeskuzebel
inexistente;nonexistent;nanigzistent
inexperiencia;inexperince;inikspiriens
inexperto;callow;kaelou
inexplicable;inexplicable;ineksplikebel
inexplicable;unaccountable;anekauntebel
inexplorado;uncharted;antsarted
inexpresable;inexpressible;inekspresebel
inexpresable;inexpressible;inkspresebel
inextinguible;inextinguishable;inikstingwisebel
inextricable;inextricable;inekstrikebel
infalible;fool proof ;ful pruf
infame;infamous;infemes
infame;villainous;vilenes
infamia;infamy;infemi
infancia;babyhood;beibihud
infancia;child hood;saild hud
infantería;infantry;infentail
infantil;babyish;beibiif
infantil;childish;saildis
infarto;heart attack;harte taek
infatigable;indefatigable;indifaetigebel
infatigable;inexhaustible;inigzostebel
infección;infection;infeksen
infeccioso;infectious;infekses
infectar;infect;infekt
infeliz;unhappy;anhaepi
inferencia;inference;inferens
inferior;inferior;infirier
inferior;lower;louer
inferior;nether;neder
inferioridad;inferiority;infirioreti
infernal;infernal;infernel
infernal;hellish;helis
infestar;infest;infest
infierno;hell;hel
infierno;inferno;infernou
infierno;underworld;anderwerld
infiltrarse;infiltrate;infiltreit
infinitesimal;infinitesimal;infinetesemel
infinitivo;infinitive;infinetiv
infinito;infinite;infenet
infinito;infinity;infineti
inflación;inflation;infleisen
inflacionista;inflationary;infleiseneri
inflador;inflator;infletor
inflamable;flammable;flaemebel
inflamación;inflammation;inflemeisen
inflamar;inflame;infleim
inflamatorio;inflammable;inflaemetori
inflamatorio;inflammatory;inflaemetori
inflar;inflate;infleit
inflexible;inflexible;infleksebel
inflexible;uncompromising;ankampremaizin
inflexión;inflection;infleksen
influencia;influence;influens
influenza;influenza;influenze
influyente;influential;influentsel
información;information;infermeisen
informal;informal;informel
informalmente;informally;informeli
informante;informant;informent
informante;informer;informer
informar;inform;inform
informativo;informative;informetiv
informatizar;computerize;kemputeraiz
informe;account;ekaunt
infracción;infraction;infraeksen
infracción;malfeasance;maelfizens
infracción;offense;efens
infracción;breach;brits
infractor;abuser;ebjuzer
infractor;lawbreaker;lobreiker
infradotado;underfunded;anderfunded
infraestructura;infrastructure;infrestruktser
infrahumano;subhuman;sabhjumen
infrarrojo;infrared;infrered
infrecuente;infrequent;infrikwent
infructuoso;unsuccessful;anseksesfel
infundado;baseless;beisles
infundado;ground less;graundles
infundado;unfounded;anfaunded
infusión;infuse;infuz
ingeniería;engineering;endzin
ingeniero;engineer;endzenir
ingenio;ingenuity;indgenueti
ingenio;wit;wit
ingenioso;ingenious;indginjes
ingenioso;inventive;inventiv
ingenioso;witty;witi
ingenioso;quickwitted;kwikiwited
ingenuamente;naively;naivli
ingenuo;child like;saildlaik
ingenuo;ingenuous;indgenjues
ingenuo;naive;naiv
ingerir;ingest;indgest
ingles;english;inglis
ingratitud;ingratitude;ingraetetud
ingrato;thankless;oaenkles
ingrato;ungrateful;angreitfel
ingrávido;weightless;weiles
ingrediente;ingredient;ingridient
ingresos;earnings;erninz
ingresos;income;inkum
ingresos;revenue;revenu
inherente;inherent;inhirent
inhibición;inhibition;inhebisen
inhibir;inhibit;inhibet
inhospitalario;inhospitable;inhaspitebel
inhóspito;bleak;blik
inhumano;inhuman;inhumen
inicial;initial;inisel
iniciar;initiate;inisieit
iniciativa;initiative;inisietiv
inimitable;inimitable;inimetebel
iniquidad;iniquity;inikweti
injerto;graft;graeft
injerto;scion;saien
injurioso;libelous;laibeles
injusticia;injustice;indgustes
injustificable;unjustifiable;andzastefaiebel
injustificado;unwarranted;anworented
injusto;unfair;anfer
injusto;unjust;andzast
injusto;wrongful;ronfel
inmaculado;immaculate;imaekelet
inmaculado;inviolate;invaielet
inmaduro;immature;imetur
inmanencia;immanence;imenens
inmaterial;immaterial;imetiriel
inmediatamente;forth with;fert wit
inmediatamente;immediately;imidietili
inmediatamente;straightaway;streiewei
inmediato;immediate;imidiet
inmemorial;immemorial;imemoriel
inmensidad;immensity;imenseti
inmenso;huge;hudg
inmenso;immense;imens
inmerecido;unearned;anernd
inmigración;immigration;imegreisen
inmigrante;immigrant;imegrent
inmigrar;immigrate;imegreit
inminente;imminent;imegreinent
inminente;impending;impidin
inmoderado;immoderate;imaderet
inmodesto;immodest;imadest
inmoral;immoral;imorel
inmoralidad;immorality;imoraeleti
inmortal;immortal;imortel
inmortalidad;immortality;imortaeleti
inmortalizar;immortalize;imortelaiz
inmóvil;motionless;mousenles
inmóvil;stockstill;stakstil
inmovilizado;snowbound;snoubaund
inmovilizar;immobilize;imoubelaiz
inmuebles;realty;rielti
inmundo;filthy;filti
inmune;immune;imun
inmunidad;immunity;imuneti
inmunizar;immunize;imenaiz
inmunodeficiencia;immunodeficiency;imenoudifisensi
inmunología;immunology;imenaledzi
inmunoterapia;immunotherapy;imenouterapi
inmutable;immutable;imutebel
innato;inborn;inborn
innato;innate;ineit
innecesario;needless;nideles
innecesario;uncalledfor;ankoldfor
innecesario;unnecessary;anneseseri
innegable;undeniable;andinaiebel
innoble;ignoble;ignoubel
innovación;innovation;ineveisen
innumerable;innumerable;inumerebel
innumerable;numberless;namberles
inocencia;innocence;inesens
inocente;innocent;inesent
inocular;inoculate;inakeleit
inodoro;lavatory;laevetori
inodoro;odorless;ouderles
